F-lost	   TF_cost	min-1	mean-1	max-1	w-mean-1	ext2-1	min-2	mean-2	max-2	w-mean-2	ext2-2	min-3	mean-3	max-3	w-mean-3	ext2-3	min-4	mean-4	max-4	w-mean-4	ext2-4	
0.1470	3.3739e+006	0.849	0.881	0.881	0.906	0.031	0.828	0.874	0.874	0.908	0.033	0.864	0.909	0.909	0.957	0.024	0.838	0.881	0.881	0.928	0.031	
0.1480	3.37e+006 	0.849	0.881	0.881	0.906	0.031	0.828	0.874	0.874	0.908	0.033	0.864	0.909	0.909	0.957	0.024	0.838	0.881	0.881	0.928	0.031	
0.1490	3.366e+006	0.848	0.881	0.881	0.906	0.031	0.828	0.873	0.873	0.908	0.033	0.863	0.909	0.909	0.957	0.024	0.838	0.881	0.881	0.928	0.031	
0.1500	3.3621e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.863	0.909	0.909	0.957	0.024	0.838	0.880	0.880	0.928	0.031	
0.1510	3.3581e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.863	0.909	0.909	0.957	0.024	0.837	0.880	0.880	0.928	0.031	
0.1520	3.3541e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.862	0.909	0.909	0.957	0.024	0.837	0.880	0.880	0.928	0.032	
0.1530	3.3502e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.862	0.908	0.908	0.957	0.024	0.837	0.880	0.880	0.928	0.032	
0.1540	3.3462e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.862	0.908	0.908	0.957	0.024	0.837	0.880	0.880	0.928	0.032	
0.1550	3.3423e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.861	0.908	0.908	0.957	0.024	0.837	0.880	0.880	0.928	0.032	
0.1560	3.3383e+006	0.848	0.880	0.880	0.906	0.031	0.827	0.873	0.873	0.908	0.033	0.861	0.908	0.908	0.957	0.024	0.836	0.880	0.880	0.928	0.032	
0.1570	3.3344e+006	0.847	0.880	0.880	0.906	0.031	0.826	0.873	0.873	0.908	0.033	0.861	0.908	0.908	0.957	0.024	0.836	0.880	0.880	0.928	0.032	
0.1580	3.3304e+006	0.847	0.880	0.880	0.906	0.031	0.826	0.873	0.873	0.908	0.033	0.860	0.908	0.908	0.957	0.024	0.836	0.880	0.880	0.928	0.032	
0.1590	3.3265e+006	0.847	0.880	0.880	0.906	0.032	0.826	0.873	0.873	0.908	0.034	0.860	0.908	0.908	0.957	0.024	0.836	0.880	0.880	0.928	0.032	
0.1600	3.3225e+006	0.847	0.880	0.880	0.906	0.032	0.826	0.873	0.873	0.908	0.034	0.860	0.908	0.908	0.957	0.024	0.835	0.880	0.880	0.928	0.032	
0.1610	3.3185e+006	0.847	0.880	0.880	0.906	0.032	0.826	0.873	0.873	0.908	0.034	0.859	0.908	0.908	0.957	0.024	0.835	0.880	0.880	0.928	0.032	
0.1620	3.3146e+006	0.847	0.880	0.880	0.906	0.032	0.826	0.873	0.873	0.908	0.034	0.859	0.908	0.908	0.957	0.024	0.835	0.880	0.880	0.928	0.032	
0.1630	3.3106e+006	0.847	0.880	0.880	0.906	0.032	0.826	0.873	0.873	0.908	0.034	0.859	0.908	0.908	0.957	0.024	0.835	0.880	0.880	0.928	0.032	
0.1640	3.3067e+006	0.847	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.859	0.907	0.907	0.957	0.024	0.835	0.879	0.879	0.928	0.032	
0.1650	3.3027e+006	0.847	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.858	0.907	0.907	0.957	0.024	0.834	0.879	0.879	0.928	0.032	
0.1660	3.2988e+006	0.846	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.858	0.907	0.907	0.957	0.024	0.834	0.879	0.879	0.928	0.032	
0.1670	3.2948e+006	0.846	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.858	0.907	0.907	0.957	0.024	0.834	0.879	0.879	0.928	0.032	
0.1680	3.2909e+006	0.846	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.857	0.907	0.907	0.957	0.024	0.834	0.879	0.879	0.928	0.032	
0.1690	3.2869e+006	0.846	0.880	0.880	0.906	0.032	0.825	0.873	0.873	0.908	0.034	0.857	0.907	0.907	0.957	0.024	0.834	0.879	0.879	0.928	0.032	
0.1700	3.283e+006	0.846	0.879	0.879	0.906	0.032	0.824	0.873	0.873	0.908	0.034	0.856	0.907	0.907	0.957	0.024	0.833	0.879	0.879	0.928	0.032	
0.1710	3.279e+006	0.846	0.879	0.879	0.906	0.032	0.824	0.873	0.873	0.908	0.034	0.856	0.907	0.907	0.957	0.024	0.833	0.879	0.879	0.928	0.032	
0.1720	3.275e+006	0.846	0.879	0.879	0.906	0.032	0.824	0.873	0.873	0.908	0.034	0.856	0.907	0.907	0.957	0.024	0.833	0.879	0.879	0.928	0.032	
0.1730	3.2711e+006	0.845	0.879	0.879	0.906	0.032	0.824	0.872	0.872	0.908	0.034	0.855	0.907	0.907	0.957	0.024	0.833	0.879	0.879	0.928	0.032	
0.1740	3.2671e+006	0.845	0.879	0.879	0.906	0.032	0.824	0.872	0.872	0.908	0.034	0.855	0.906	0.906	0.957	0.024	0.832	0.879	0.879	0.928	0.032	
0.1750	3.2632e+006	0.845	0.879	0.879	0.906	0.032	0.824	0.872	0.872	0.908	0.034	0.855	0.906	0.906	0.957	0.024	0.832	0.879	0.879	0.928	0.032	
0.1760	3.2592e+006	0.845	0.879	0.879	0.906	0.032	0.824	0.872	0.872	0.908	0.034	0.854	0.906	0.906	0.957	0.024	0.832	0.878	0.878	0.928	0.032	
0.1770	3.2553e+006	0.845	0.879	0.879	0.906	0.032	0.823	0.872	0.872	0.908	0.034	0.854	0.906	0.906	0.957	0.024	0.832	0.878	0.878	0.928	0.032	
0.1780	3.2513e+006	0.845	0.879	0.879	0.905	0.032	0.823	0.872	0.872	0.908	0.034	0.854	0.906	0.906	0.957	0.025	0.831	0.878	0.878	0.928	0.032	
0.1790	3.2474e+006	0.845	0.879	0.879	0.905	0.032	0.823	0.872	0.872	0.908	0.034	0.853	0.906	0.906	0.957	0.025	0.831	0.878	0.878	0.928	0.032	
0.1800	3.2434e+006	0.844	0.879	0.879	0.905	0.032	0.823	0.872	0.872	0.908	0.034	0.853	0.906	0.906	0.957	0.025	0.831	0.878	0.878	0.928	0.032	
0.1810	3.2394e+006	0.844	0.879	0.879	0.905	0.032	0.823	0.872	0.872	0.908	0.034	0.852	0.906	0.906	0.957	0.025	0.831	0.878	0.878	0.928	0.032	
0.1820	3.2355e+006	0.844	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.852	0.906	0.906	0.957	0.025	0.830	0.878	0.878	0.928	0.032	
0.1830	3.2315e+006	0.844	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.852	0.905	0.905	0.957	0.025	0.830	0.878	0.878	0.928	0.032	
0.1840	3.2276e+006	0.844	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.851	0.905	0.905	0.957	0.025	0.830	0.878	0.878	0.928	0.032	
0.1850	3.2236e+006	0.844	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.851	0.905	0.905	0.957	0.025	0.830	0.878	0.878	0.928	0.032	
0.1860	3.2197e+006	0.844	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.850	0.905	0.905	0.957	0.025	0.829	0.878	0.878	0.928	0.032	
0.1870	3.2157e+006	0.843	0.879	0.879	0.905	0.032	0.822	0.872	0.872	0.908	0.034	0.850	0.905	0.905	0.957	0.025	0.829	0.878	0.878	0.928	0.032	
0.1880	3.2118e+006	0.843	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.850	0.905	0.905	0.957	0.025	0.829	0.877	0.877	0.928	0.032	
0.1890	3.2078e+006	0.843	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.849	0.905	0.905	0.957	0.025	0.829	0.877	0.877	0.928	0.032	
0.1900	3.2039e+006	0.843	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.849	0.905	0.905	0.957	0.025	0.828	0.877	0.877	0.928	0.032	
0.1910	3.1999e+006	0.843	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.848	0.904	0.904	0.957	0.025	0.828	0.877	0.877	0.928	0.032	
0.1920	3.1959e+006	0.843	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.848	0.904	0.904	0.957	0.025	0.828	0.877	0.877	0.928	0.032	
0.1930	3.192e+006	0.842	0.878	0.878	0.905	0.032	0.821	0.872	0.872	0.908	0.034	0.848	0.904	0.904	0.957	0.025	0.828	0.877	0.877	0.928	0.032	
0.1940	3.188e+006	0.842	0.878	0.878	0.905	0.032	0.820	0.871	0.871	0.908	0.034	0.847	0.904	0.904	0.957	0.025	0.827	0.877	0.877	0.928	0.032	
0.1950	3.1841e+006	0.842	0.878	0.878	0.905	0.032	0.820	0.871	0.871	0.908	0.034	0.847	0.904	0.904	0.957	0.025	0.827	0.877	0.877	0.928	0.032	
0.1960	3.1801e+006	0.842	0.878	0.878	0.905	0.032	0.820	0.871	0.871	0.908	0.034	0.847	0.904	0.904	0.957	0.025	0.827	0.877	0.877	0.928	0.032	
0.1970	3.1762e+006	0.842	0.878	0.878	0.905	0.032	0.820	0.871	0.871	0.908	0.034	0.846	0.904	0.904	0.957	0.025	0.827	0.877	0.877	0.928	0.033	
0.1980	3.1722e+006	0.842	0.878	0.878	0.905	0.032	0.820	0.871	0.871	0.908	0.034	0.846	0.904	0.904	0.957	0.025	0.826	0.877	0.877	0.928	0.033	
0.1990	3.1683e+006	0.842	0.878	0.878	0.905	0.032	0.819	0.871	0.871	0.908	0.034	0.845	0.904	0.904	0.957	0.025	0.826	0.877	0.877	0.928	0.033	
0.2000	3.1643e+006	0.841	0.878	0.878	0.905	0.032	0.819	0.871	0.871	0.908	0.034	0.845	0.903	0.903	0.957	0.025	0.826	0.876	0.876	0.928	0.033	
0.2010	3.1603e+006	0.841	0.878	0.878	0.905	0.032	0.819	0.871	0.871	0.908	0.034	0.845	0.903	0.903	0.957	0.025	0.826	0.876	0.876	0.928	0.033	
0.2020	3.1564e+006	0.841	0.878	0.878	0.905	0.032	0.819	0.871	0.871	0.908	0.034	0.844	0.903	0.903	0.957	0.025	0.825	0.876	0.876	0.928	0.033	
0.2030	3.1524e+006	0.841	0.878	0.878	0.905	0.032	0.819	0.871	0.871	0.908	0.034	0.844	0.903	0.903	0.957	0.025	0.825	0.876	0.876	0.928	0.033	
0.2040	3.1485e+006	0.841	0.877	0.877	0.905	0.032	0.818	0.871	0.871	0.908	0.034	0.843	0.903	0.903	0.957	0.025	0.825	0.876	0.876	0.928	0.033	
0.2050	3.1445e+006	0.840	0.877	0.877	0.905	0.032	0.818	0.871	0.871	0.908	0.034	0.843	0.903	0.903	0.957	0.025	0.825	0.876	0.876	0.928	0.033	
0.2060	3.1406e+006	0.840	0.877	0.877	0.905	0.032	0.818	0.871	0.871	0.908	0.034	0.842	0.903	0.903	0.957	0.025	0.824	0.876	0.876	0.928	0.033	
0.2070	3.1366e+006	0.840	0.877	0.877	0.905	0.032	0.818	0.871	0.871	0.908	0.034	0.842	0.903	0.903	0.957	0.025	0.824	0.876	0.876	0.928	0.033	
0.2080	3.1327e+006	0.840	0.877	0.877	0.905	0.032	0.818	0.871	0.871	0.908	0.034	0.842	0.902	0.902	0.957	0.026	0.824	0.876	0.876	0.928	0.033	
0.2090	3.1287e+006	0.840	0.877	0.877	0.905	0.032	0.817	0.871	0.871	0.908	0.034	0.841	0.902	0.902	0.957	0.026	0.823	0.876	0.876	0.928	0.033	
0.2100	3.1248e+006	0.840	0.877	0.877	0.905	0.032	0.817	0.871	0.871	0.908	0.034	0.841	0.902	0.902	0.957	0.026	0.823	0.875	0.875	0.928	0.033	
0.2110	3.1208e+006	0.839	0.877	0.877	0.905	0.032	0.817	0.871	0.871	0.908	0.034	0.840	0.902	0.902	0.957	0.026	0.823	0.875	0.875	0.928	0.033	
0.2120	3.1168e+006	0.839	0.877	0.877	0.905	0.032	0.817	0.870	0.870	0.908	0.034	0.840	0.902	0.902	0.957	0.026	0.823	0.875	0.875	0.928	0.033	
0.2130	3.1129e+006	0.839	0.877	0.877	0.905	0.032	0.817	0.870	0.870	0.908	0.034	0.839	0.902	0.902	0.957	0.026	0.822	0.875	0.875	0.928	0.033	
0.2140	3.1089e+006	0.839	0.877	0.877	0.905	0.032	0.816	0.870	0.870	0.908	0.034	0.839	0.902	0.902	0.957	0.026	0.822	0.875	0.875	0.928	0.033	
0.2150	3.105e+006	0.839	0.877	0.877	0.905	0.032	0.816	0.870	0.870	0.908	0.034	0.838	0.901	0.901	0.957	0.026	0.822	0.875	0.875	0.928	0.033	
0.2160	3.101e+006	0.838	0.877	0.877	0.905	0.032	0.816	0.870	0.870	0.908	0.034	0.838	0.901	0.901	0.957	0.026	0.821	0.875	0.875	0.928	0.033	
0.2170	3.0971e+006	0.838	0.877	0.877	0.905	0.032	0.816	0.870	0.870	0.908	0.034	0.838	0.901	0.901	0.957	0.026	0.821	0.875	0.875	0.928	0.033	
0.2180	3.0931e+006	0.838	0.876	0.876	0.905	0.033	0.815	0.870	0.870	0.908	0.034	0.837	0.901	0.901	0.957	0.026	0.821	0.875	0.875	0.928	0.033	
0.2190	3.0892e+006	0.838	0.876	0.876	0.905	0.033	0.815	0.870	0.870	0.908	0.034	0.837	0.901	0.901	0.957	0.026	0.821	0.875	0.875	0.928	0.033	
0.2200	3.0852e+006	0.838	0.876	0.876	0.905	0.033	0.815	0.870	0.870	0.908	0.034	0.836	0.901	0.901	0.957	0.026	0.820	0.874	0.874	0.928	0.033	
0.2210	3.0812e+006	0.837	0.876	0.876	0.905	0.033	0.815	0.870	0.870	0.908	0.034	0.836	0.901	0.901	0.957	0.026	0.820	0.874	0.874	0.928	0.033	
0.2220	3.0773e+006	0.837	0.876	0.876	0.905	0.033	0.815	0.870	0.870	0.908	0.034	0.835	0.901	0.901	0.957	0.026	0.820	0.874	0.874	0.928	0.033	
0.2230	3.0733e+006	0.837	0.876	0.876	0.905	0.033	0.814	0.870	0.870	0.908	0.034	0.835	0.900	0.900	0.957	0.026	0.819	0.874	0.874	0.928	0.033	
0.2240	3.0694e+006	0.837	0.876	0.876	0.905	0.033	0.814	0.870	0.870	0.908	0.034	0.834	0.900	0.900	0.957	0.026	0.819	0.874	0.874	0.928	0.033	
0.2250	3.0654e+006	0.837	0.876	0.876	0.905	0.033	0.814	0.870	0.870	0.908	0.034	0.834	0.900	0.900	0.957	0.026	0.819	0.874	0.874	0.928	0.033	
0.2260	3.0615e+006	0.836	0.876	0.876	0.905	0.033	0.814	0.870	0.870	0.908	0.035	0.833	0.900	0.900	0.957	0.026	0.819	0.874	0.874	0.928	0.033	
0.2270	3.0575e+006	0.836	0.876	0.876	0.905	0.033	0.813	0.870	0.870	0.908	0.035	0.833	0.900	0.900	0.957	0.026	0.818	0.874	0.874	0.928	0.033	
0.2280	3.0536e+006	0.836	0.876	0.876	0.905	0.033	0.813	0.869	0.869	0.908	0.035	0.832	0.900	0.900	0.957	0.026	0.818	0.874	0.874	0.928	0.033	
0.2290	3.0496e+006	0.836	0.876	0.876	0.905	0.033	0.813	0.869	0.869	0.908	0.035	0.832	0.900	0.900	0.957	0.026	0.818	0.874	0.874	0.928	0.033	
0.2300	3.0457e+006	0.836	0.876	0.876	0.905	0.033	0.813	0.869	0.869	0.908	0.035	0.832	0.899	0.899	0.956	0.026	0.817	0.873	0.873	0.928	0.033	
0.2310	3.0417e+006	0.835	0.875	0.875	0.905	0.033	0.813	0.869	0.869	0.908	0.035	0.831	0.899	0.899	0.956	0.026	0.817	0.873	0.873	0.928	0.033	
0.2320	3.0377e+006	0.835	0.875	0.875	0.905	0.033	0.812	0.869	0.869	0.908	0.035	0.831	0.899	0.899	0.956	0.026	0.817	0.873	0.873	0.928	0.034	
0.2330	3.0338e+006	0.835	0.875	0.875	0.905	0.033	0.812	0.869	0.869	0.908	0.035	0.830	0.899	0.899	0.956	0.026	0.816	0.873	0.873	0.928	0.034	
0.2340	3.0298e+006	0.835	0.875	0.875	0.905	0.033	0.812	0.869	0.869	0.908	0.035	0.830	0.899	0.899	0.956	0.027	0.816	0.873	0.873	0.928	0.034	
0.2350	3.0259e+006	0.835	0.875	0.875	0.905	0.033	0.812	0.869	0.869	0.908	0.035	0.829	0.899	0.899	0.956	0.027	0.816	0.873	0.873	0.928	0.034	
0.2360	3.0219e+006	0.834	0.875	0.875	0.905	0.033	0.811	0.869	0.869	0.908	0.035	0.829	0.898	0.898	0.956	0.027	0.815	0.873	0.873	0.928	0.034	
0.2370	3.018e+006	0.834	0.875	0.875	0.905	0.033	0.811	0.869	0.869	0.908	0.035	0.828	0.898	0.898	0.956	0.027	0.815	0.873	0.873	0.928	0.034	
0.2380	3.014e+006	0.834	0.875	0.875	0.905	0.033	0.811	0.869	0.869	0.908	0.035	0.828	0.898	0.898	0.956	0.027	0.815	0.873	0.873	0.928	0.034	
0.2390	3.0101e+006	0.834	0.875	0.875	0.905	0.033	0.811	0.869	0.869	0.908	0.035	0.827	0.898	0.898	0.956	0.027	0.814	0.872	0.872	0.928	0.034	
0.2400	3.0061e+006	0.833	0.875	0.875	0.905	0.033	0.810	0.869	0.869	0.908	0.035	0.827	0.898	0.898	0.956	0.027	0.814	0.872	0.872	0.928	0.034	
0.2410	3.0021e+006	0.833	0.875	0.875	0.905	0.033	0.810	0.869	0.869	0.908	0.035	0.826	0.898	0.898	0.956	0.027	0.814	0.872	0.872	0.928	0.034	
0.2420	2.9982e+006	0.833	0.875	0.875	0.905	0.033	0.810	0.868	0.868	0.908	0.035	0.826	0.898	0.898	0.956	0.027	0.814	0.872	0.872	0.928	0.034	
0.2430	2.9942e+006	0.833	0.874	0.874	0.905	0.033	0.810	0.868	0.868	0.908	0.035	0.825	0.897	0.897	0.956	0.027	0.813	0.872	0.872	0.928	0.034	
0.2440	2.9903e+006	0.833	0.874	0.874	0.905	0.033	0.809	0.868	0.868	0.908	0.035	0.825	0.897	0.897	0.956	0.027	0.813	0.872	0.872	0.928	0.034	
0.2450	2.9863e+006	0.832	0.874	0.874	0.905	0.033	0.809	0.868	0.868	0.908	0.035	0.824	0.897	0.897	0.956	0.027	0.813	0.872	0.872	0.928	0.034	
0.2460	2.9824e+006	0.832	0.874	0.874	0.905	0.033	0.809	0.868	0.868	0.908	0.035	0.823	0.897	0.897	0.956	0.027	0.812	0.872	0.872	0.928	0.034	
0.2470	2.9784e+006	0.832	0.874	0.874	0.905	0.033	0.809	0.868	0.868	0.908	0.035	0.823	0.897	0.897	0.956	0.027	0.812	0.872	0.872	0.928	0.034	
0.2480	2.9745e+006	0.832	0.874	0.874	0.905	0.033	0.808	0.868	0.868	0.908	0.035	0.822	0.897	0.897	0.956	0.027	0.812	0.871	0.871	0.928	0.034	
0.2490	2.9705e+006	0.831	0.874	0.874	0.905	0.033	0.808	0.868	0.868	0.908	0.035	0.822	0.896	0.896	0.956	0.027	0.811	0.871	0.871	0.928	0.034	
0.2500	2.9666e+006	0.831	0.874	0.874	0.905	0.033	0.808	0.868	0.868	0.908	0.035	0.821	0.896	0.896	0.956	0.027	0.811	0.871	0.871	0.928	0.034	
0.2510	2.9626e+006	0.831	0.874	0.874	0.905	0.033	0.807	0.868	0.868	0.908	0.035	0.821	0.896	0.896	0.956	0.027	0.811	0.871	0.871	0.928	0.034	
0.2520	2.9586e+006	0.831	0.874	0.874	0.905	0.033	0.807	0.868	0.868	0.908	0.035	0.820	0.896	0.896	0.956	0.027	0.810	0.871	0.871	0.928	0.034	
0.2530	2.9547e+006	0.830	0.874	0.874	0.905	0.033	0.807	0.868	0.868	0.908	0.035	0.820	0.896	0.896	0.956	0.027	0.810	0.871	0.871	0.928	0.034	
0.2540	2.9507e+006	0.830	0.874	0.874	0.905	0.033	0.807	0.868	0.868	0.908	0.035	0.819	0.896	0.896	0.956	0.027	0.810	0.871	0.871	0.928	0.034	
0.2550	2.9468e+006	0.830	0.873	0.873	0.905	0.033	0.806	0.868	0.868	0.908	0.035	0.819	0.895	0.895	0.956	0.027	0.809	0.871	0.871	0.928	0.034	
0.2560	2.9428e+006	0.830	0.873	0.873	0.905	0.033	0.806	0.867	0.867	0.908	0.035	0.818	0.895	0.895	0.956	0.028	0.809	0.870	0.870	0.928	0.034	
0.2570	2.9389e+006	0.829	0.873	0.873	0.905	0.033	0.806	0.867	0.867	0.908	0.035	0.818	0.895	0.895	0.956	0.028	0.809	0.870	0.870	0.928	0.034	
0.2580	2.9349e+006	0.829	0.873	0.873	0.905	0.033	0.806	0.867	0.867	0.908	0.035	0.817	0.895	0.895	0.956	0.028	0.808	0.870	0.870	0.928	0.034	
0.2590	2.931e+006	0.829	0.873	0.873	0.905	0.033	0.805	0.867	0.867	0.908	0.035	0.816	0.895	0.895	0.956	0.028	0.808	0.870	0.870	0.928	0.034	
0.2600	2.927e+006	0.829	0.873	0.873	0.905	0.033	0.805	0.867	0.867	0.908	0.035	0.816	0.895	0.895	0.956	0.028	0.807	0.870	0.870	0.928	0.034	
0.2610	2.923e+006	0.828	0.873	0.873	0.905	0.034	0.805	0.867	0.867	0.908	0.035	0.815	0.894	0.894	0.956	0.028	0.807	0.870	0.870	0.928	0.034	
0.2620	2.9191e+006	0.828	0.873	0.873	0.905	0.034	0.804	0.867	0.867	0.908	0.035	0.815	0.894	0.894	0.956	0.028	0.807	0.870	0.870	0.928	0.035	
0.2630	2.9151e+006	0.828	0.873	0.873	0.905	0.034	0.804	0.867	0.867	0.908	0.035	0.814	0.894	0.894	0.956	0.028	0.806	0.870	0.870	0.928	0.035	
0.2640	2.9112e+006	0.828	0.873	0.873	0.905	0.034	0.804	0.867	0.867	0.908	0.035	0.814	0.894	0.894	0.956	0.028	0.806	0.870	0.870	0.928	0.035	
0.2650	2.9072e+006	0.827	0.872	0.872	0.905	0.034	0.804	0.867	0.867	0.908	0.035	0.813	0.894	0.894	0.956	0.028	0.806	0.869	0.869	0.928	0.035	
0.2660	2.9033e+006	0.827	0.872	0.872	0.905	0.034	0.803	0.867	0.867	0.908	0.035	0.812	0.894	0.894	0.956	0.028	0.805	0.869	0.869	0.928	0.035	
0.2670	2.8993e+006	0.827	0.872	0.872	0.905	0.034	0.803	0.867	0.867	0.908	0.035	0.812	0.893	0.893	0.956	0.028	0.805	0.869	0.869	0.928	0.035	
0.2680	2.8954e+006	0.827	0.872	0.872	0.905	0.034	0.803	0.866	0.866	0.908	0.035	0.811	0.893	0.893	0.956	0.028	0.805	0.869	0.869	0.928	0.035	
0.2690	2.8914e+006	0.826	0.872	0.872	0.905	0.034	0.802	0.866	0.866	0.908	0.035	0.811	0.893	0.893	0.956	0.028	0.804	0.869	0.869	0.928	0.035	
0.2700	2.8875e+006	0.826	0.872	0.872	0.905	0.034	0.802	0.866	0.866	0.908	0.035	0.810	0.893	0.893	0.956	0.028	0.804	0.869	0.869	0.928	0.035	
0.2710	2.8835e+006	0.826	0.872	0.872	0.905	0.034	0.802	0.866	0.866	0.908	0.036	0.809	0.893	0.893	0.956	0.028	0.804	0.869	0.869	0.928	0.035	
0.2720	2.8795e+006	0.826	0.872	0.872	0.905	0.034	0.801	0.866	0.866	0.908	0.036	0.809	0.892	0.892	0.956	0.028	0.803	0.868	0.868	0.928	0.035	
0.2730	2.8756e+006	0.825	0.872	0.872	0.905	0.034	0.801	0.866	0.866	0.908	0.036	0.808	0.892	0.892	0.956	0.028	0.803	0.868	0.868	0.928	0.035	
0.2740	2.8716e+006	0.825	0.872	0.872	0.905	0.034	0.801	0.866	0.866	0.908	0.036	0.808	0.892	0.892	0.956	0.028	0.802	0.868	0.868	0.928	0.035	
0.2750	2.8677e+006	0.825	0.871	0.871	0.905	0.034	0.800	0.866	0.866	0.908	0.036	0.807	0.892	0.892	0.956	0.028	0.802	0.868	0.868	0.928	0.035	
0.2760	2.8637e+006	0.824	0.871	0.871	0.905	0.034	0.800	0.866	0.866	0.908	0.036	0.807	0.892	0.892	0.956	0.029	0.802	0.868	0.868	0.928	0.035	
0.2770	2.8598e+006	0.824	0.871	0.871	0.905	0.034	0.800	0.866	0.866	0.908	0.036	0.806	0.892	0.892	0.956	0.029	0.801	0.868	0.868	0.928	0.035	
0.2780	2.8558e+006	0.824	0.871	0.871	0.905	0.034	0.800	0.866	0.866	0.908	0.036	0.805	0.891	0.891	0.956	0.029	0.801	0.868	0.868	0.928	0.035	
0.2790	2.8519e+006	0.824	0.871	0.871	0.905	0.034	0.799	0.865	0.865	0.908	0.036	0.805	0.891	0.891	0.956	0.029	0.801	0.868	0.868	0.928	0.035	
0.2800	2.8479e+006	0.823	0.871	0.871	0.905	0.034	0.799	0.865	0.865	0.908	0.036	0.804	0.891	0.891	0.956	0.029	0.800	0.867	0.867	0.928	0.035	
0.2810	2.8439e+006	0.823	0.871	0.871	0.905	0.034	0.799	0.865	0.865	0.908	0.036	0.804	0.891	0.891	0.956	0.029	0.800	0.867	0.867	0.928	0.035	
0.2820	2.84e+006 	0.823	0.871	0.871	0.905	0.034	0.798	0.865	0.865	0.908	0.036	0.803	0.891	0.891	0.956	0.029	0.799	0.867	0.867	0.928	0.035	
0.2830	2.836e+006	0.823	0.871	0.871	0.905	0.034	0.798	0.865	0.865	0.908	0.036	0.802	0.890	0.890	0.956	0.029	0.799	0.867	0.867	0.928	0.035	
0.2840	2.8321e+006	0.822	0.871	0.871	0.905	0.034	0.798	0.865	0.865	0.908	0.036	0.802	0.890	0.890	0.956	0.029	0.799	0.867	0.867	0.928	0.035	
0.2850	2.8281e+006	0.822	0.870	0.870	0.905	0.034	0.797	0.865	0.865	0.908	0.036	0.801	0.890	0.890	0.956	0.029	0.798	0.867	0.867	0.928	0.035	
0.2860	2.8242e+006	0.822	0.870	0.870	0.905	0.034	0.797	0.865	0.865	0.908	0.036	0.801	0.890	0.890	0.956	0.029	0.798	0.867	0.867	0.928	0.035	
0.2870	2.8202e+006	0.821	0.870	0.870	0.905	0.034	0.797	0.865	0.865	0.908	0.036	0.800	0.890	0.890	0.956	0.029	0.798	0.866	0.866	0.928	0.035	
0.2880	2.8163e+006	0.821	0.870	0.870	0.905	0.034	0.796	0.865	0.865	0.908	0.036	0.799	0.889	0.889	0.956	0.029	0.797	0.866	0.866	0.928	0.035	
0.2890	2.8123e+006	0.821	0.870	0.870	0.905	0.034	0.796	0.865	0.865	0.908	0.036	0.799	0.889	0.889	0.956	0.029	0.797	0.866	0.866	0.928	0.036	
0.2900	2.8084e+006	0.820	0.870	0.870	0.905	0.034	0.796	0.864	0.864	0.908	0.036	0.798	0.889	0.889	0.956	0.029	0.796	0.866	0.866	0.928	0.036	
0.2910	2.8044e+006	0.820	0.870	0.870	0.905	0.034	0.796	0.864	0.864	0.908	0.036	0.797	0.889	0.889	0.956	0.029	0.796	0.866	0.866	0.928	0.036	
0.2920	2.8004e+006	0.820	0.870	0.870	0.905	0.034	0.795	0.864	0.864	0.908	0.036	0.797	0.889	0.889	0.956	0.029	0.796	0.866	0.866	0.928	0.036	
0.2930	2.7965e+006	0.820	0.870	0.870	0.905	0.034	0.795	0.864	0.864	0.908	0.036	0.796	0.888	0.888	0.956	0.029	0.795	0.866	0.866	0.928	0.036	
